timestamp,elapsed_min,cpu_perc,mem_usage_mb,mem_limit_mb,mem_perc,net_io,block_io
2026-05-18 15:39:18,19,14.03,91.82MB,34068.5,0.28,974.7MB / 983MB,8.192kB / 0B
2026-05-18 15:39:30,19,14.05,91.74MB,34068.5,0.28,985.1MB / 993.5MB,8.192kB / 0B
2026-05-18 15:39:42,20,14.07,91.38MB,34068.5,0.27,995.6MB / 1.004GB,8.192kB / 0B
2026-05-18 15:39:54,20,14.09,92.05MB,34068.5,0.28,1.006GB / 1.015GB,8.192kB / 0B
2026-05-18 15:40:06,20,14.12,91.47MB,34068.5,0.27,1.017GB / 1.025GB,8.192kB / 0B
2026-05-18 15:40:18,20,14.13,92.59MB,34068.5,0.28,1.027GB / 1.036GB,8.192kB / 0B
2026-05-18 15:40:30,20,14.15,91.67MB,34068.5,0.28,1.038GB / 1.047GB,8.192kB / 0B
2026-05-18 15:40:42,21,14.17,91.99MB,34068.5,0.28,1.048GB / 1.057GB,8.192kB / 0B
2026-05-18 15:40:54,21,14.18,92.02MB,34068.5,0.28,1.058GB / 1.068GB,8.192kB / 0B
2026-05-18 15:41:06,21,14.20,91.75MB,34068.5,0.28,1.069GB / 1.078GB,8.192kB / 0B
2026-05-18 15:41:18,21,14.22,92.45MB,34068.5,0.28,1.08GB / 1.089GB,8.192kB / 0B
2026-05-18 15:41:30,21,14.24,92.18MB,34068.5,0.28,1.09GB / 1.099GB,8.192kB / 0B
2026-05-18 15:41:42,22,14.26,91.87MB,34068.5,0.28,1.101GB / 1.11GB,8.192kB / 0B
2026-05-18 15:41:54,22,14.27,92.68MB,34068.5,0.28,1.111GB / 1.121GB,8.192kB / 0B
2026-05-18 15:42:06,22,14.29,92.85MB,34068.5,0.28,1.122GB / 1.131GB,8.192kB / 0B
2026-05-18 15:42:18,22,14.31,91.69MB,34068.5,0.28,1.132GB / 1.142GB,8.192kB / 0B
2026-05-18 15:42:30,22,14.33,92.78MB,34068.5,0.28,1.143GB / 1.152GB,8.192kB / 0B
2026-05-18 15:42:42,23,14.34,92.3MB,34068.5,0.28,1.153GB / 1.163GB,8.192kB / 0B
2026-05-18 15:42:54,23,14.36,92.02MB,34068.5,0.28,1.163GB / 1.173GB,8.192kB / 0B
2026-05-18 15:43:06,23,14.38,92.61MB,34068.5,0.28,1.174GB / 1.184GB,8.192kB / 0B
2026-05-18 15:43:18,23,14.39,91.9MB,34068.5,0.28,1.184GB / 1.195GB,8.192kB / 0B
2026-05-18 15:43:30,23,14.41,91.87MB,34068.5,0.28,1.195GB / 1.205GB,8.192kB / 0B
2026-05-18 15:43:42,24,14.42,91.84MB,34068.5,0.28,1.206GB / 1.216GB,8.192kB / 0B
2026-05-18 15:43:54,24,14.44,92.48MB,34068.5,0.28,1.216GB / 1.226GB,8.192kB / 0B
2026-05-18 15:44:06,24,14.45,91.92MB,34068.5,0.28,1.226GB / 1.237GB,8.192kB / 0B
2026-05-18 15:44:18,24,14.46,92.61MB,34068.5,0.28,1.237GB / 1.247GB,8.192kB / 0B
2026-05-18 15:44:30,24,14.47,91.8MB,34068.5,0.28,1.247GB / 1.258GB,8.192kB / 0B
2026-05-18 15:44:42,25,14.49,92.49MB,34068.5,0.28,1.258GB / 1.269GB,8.192kB / 0B
2026-05-18 15:44:55,25,14.51,92.37MB,34068.5,0.28,1.269GB / 1.279GB,8.192kB / 0B
2026-05-18 15:45:06,25,14.52,92.74MB,34068.5,0.28,1.279GB / 1.29GB,8.192kB / 0B
2026-05-18 15:45:18,25,14.54,92.63MB,34068.5,0.28,1.29GB / 1.301GB,8.192kB / 0B
2026-05-18 15:45:30,25,14.55,92.07MB,34068.5,0.28,1.3GB / 1.311GB,8.192kB / 0B
2026-05-18 15:45:42,26,14.56,92.61MB,34068.5,0.28,1.31GB / 1.322GB,8.192kB / 0B
2026-05-18 15:45:55,26,14.58,92.55MB,34068.5,0.28,1.321GB / 1.332GB,8.192kB / 0B
2026-05-18 15:46:07,26,14.60,92.29MB,34068.5,0.28,1.332GB / 1.343GB,8.192kB / 0B
2026-05-18 15:46:19,26,14.61,91.72MB,34068.5,0.28,1.342GB / 1.353GB,8.192kB / 0B
2026-05-18 15:46:31,26,14.62,92.28MB,34068.5,0.28,1.352GB / 1.364GB,8.192kB / 0B
2026-05-18 15:46:43,27,14.63,92.55MB,34068.5,0.28,1.363GB / 1.375GB,8.192kB / 0B
2026-05-18 15:46:55,27,14.64,92.41MB,34068.5,0.28,1.374GB / 1.385GB,8.192kB / 0B
2026-05-18 15:47:07,27,14.66,92.9MB,34068.5,0.28,1.384GB / 1.396GB,8.192kB / 0B
2026-05-18 15:47:19,27,14.67,91.82MB,34068.5,0.28,1.395GB / 1.406GB,8.192kB / 0B
2026-05-18 15:47:31,27,14.68,92.7MB,34068.5,0.28,1.405GB / 1.417GB,8.192kB / 0B
2026-05-18 15:47:43,28,14.69,92.4MB,34068.5,0.28,1.416GB / 1.428GB,8.192kB / 0B
2026-05-18 15:47:55,28,14.70,92.41MB,34068.5,0.28,1.426GB / 1.438GB,8.192kB / 0B
2026-05-18 15:48:07,28,14.72,92.42MB,34068.5,0.28,1.436GB / 1.449GB,8.192kB / 0B
2026-05-18 15:48:19,28,14.73,92.58MB,34068.5,0.28,1.447GB / 1.459GB,8.192kB / 0B
2026-05-18 15:48:31,28,14.75,92.89MB,34068.5,0.28,1.457GB / 1.47GB,8.192kB / 0B
2026-05-18 15:48:43,29,14.76,92.63MB,34068.5,0.28,1.468GB / 1.48GB,8.192kB / 0B
2026-05-18 15:48:55,29,14.77,93.01MB,34068.5,0.28,1.478GB / 1.491GB,8.192kB / 0B
2026-05-18 15:49:07,29,14.78,93.35MB,34068.5,0.28,1.489GB / 1.502GB,8.192kB / 0B
2026-05-18 15:49:19,29,14.79,93.34MB,34068.5,0.28,1.499GB / 1.512GB,8.192kB / 0B
2026-05-18 15:49:31,29,14.80,92.55MB,34068.5,0.28,1.51GB / 1.523GB,8.192kB / 0B
2026-05-18 15:49:43,30,14.81,92.53MB,34068.5,0.28,1.52GB / 1.533GB,8.192kB / 0B
2026-05-18 15:49:55,30,14.82,92.22MB,34068.5,0.28,1.531GB / 1.544GB,8.192kB / 0B
2026-05-18 15:50:07,30,14.83,92.91MB,34068.5,0.28,1.541GB / 1.555GB,8.192kB / 0B
2026-05-18 15:50:19,30,14.84,92.45MB,34068.5,0.28,1.552GB / 1.565GB,8.192kB / 0B
2026-05-18 15:50:31,30,14.86,93.27MB,34068.5,0.28,1.562GB / 1.576GB,8.192kB / 0B
2026-05-18 15:50:43,31,14.87,92.42MB,34068.5,0.28,1.573GB / 1.586GB,8.192kB / 0B
2026-05-18 15:50:55,31,14.88,93.48MB,34068.5,0.28,1.583GB / 1.597GB,8.192kB / 0B
2026-05-18 15:51:07,31,14.89,93.41MB,34068.5,0.28,1.594GB / 1.608GB,8.192kB / 0B
2026-05-18 15:51:19,31,14.90,93.01MB,34068.5,0.28,1.604GB / 1.618GB,8.192kB / 0B
2026-05-18 15:51:31,31,14.91,92.93MB,34068.5,0.28,1.615GB / 1.629GB,8.192kB / 0B
2026-05-18 15:51:43,32,14.92,92.77MB,34068.5,0.28,1.626GB / 1.639GB,8.192kB / 0B
2026-05-18 15:51:55,32,14.93,92.86MB,34068.5,0.28,1.636GB / 1.65GB,8.192kB / 0B
2026-05-18 15:52:07,32,14.94,94.12MB,34068.5,0.28,1.647GB / 1.661GB,8.192kB / 0B
2026-05-18 15:52:19,32,14.95,92.84MB,34068.5,0.28,1.657GB / 1.671GB,8.192kB / 0B
2026-05-18 15:52:32,32,14.96,92.85MB,34068.5,0.28,1.668GB / 1.682GB,8.192kB / 0B
2026-05-18 15:52:44,33,14.97,92.74MB,34068.5,0.28,1.679GB / 1.693GB,8.192kB / 0B
2026-05-18 15:52:56,33,14.98,93.22MB,34068.5,0.28,1.689GB / 1.704GB,8.192kB / 0B
2026-05-18 15:53:08,33,14.98,92.86MB,34068.5,0.28,1.7GB / 1.714GB,8.192kB / 0B
2026-05-18 15:53:20,33,14.99,93.2MB,34068.5,0.28,1.71GB / 1.725GB,8.192kB / 0B
2026-05-18 15:53:32,33,15.00,93.46MB,34068.5,0.28,1.721GB / 1.735GB,8.192kB / 0B
2026-05-18 15:53:44,34,15.01,93.55MB,34068.5,0.28,1.731GB / 1.746GB,8.192kB / 0B
2026-05-18 15:53:56,34,15.02,92.75MB,34068.5,0.28,1.742GB / 1.757GB,8.192kB / 0B
2026-05-18 15:54:08,34,15.03,92.76MB,34068.5,0.28,1.752GB / 1.767GB,8.192kB / 0B
2026-05-18 15:54:20,34,15.04,93.72MB,34068.5,0.28,1.763GB / 1.778GB,8.192kB / 0B
2026-05-18 15:54:32,34,15.05,93.56MB,34068.5,0.28,1.773GB / 1.788GB,8.192kB / 0B
2026-05-18 15:54:44,35,15.06,93.5MB,34068.5,0.28,1.784GB / 1.799GB,8.192kB / 0B
2026-05-18 15:54:56,35,15.07,92.58MB,34068.5,0.28,1.794GB / 1.809GB,8.192kB / 0B
2026-05-18 15:55:08,35,15.08,93.51MB,34068.5,0.28,1.804GB / 1.82GB,8.192kB / 0B
2026-05-18 15:55:20,35,15.08,93.51MB,34068.5,0.28,1.815GB / 1.83GB,8.192kB / 0B
2026-05-18 15:55:32,35,15.09,93.62MB,34068.5,0.28,1.825GB / 1.841GB,8.192kB / 0B
2026-05-18 15:55:44,36,15.10,93.24MB,34068.5,0.28,1.836GB / 1.852GB,8.192kB / 0B
2026-05-18 15:55:56,36,15.11,93.48MB,34068.5,0.28,1.846GB / 1.862GB,8.192kB / 0B
2026-05-18 15:56:08,36,15.12,93.66MB,34068.5,0.28,1.857GB / 1.872GB,8.192kB / 0B
2026-05-18 15:56:20,36,15.13,93.66MB,34068.5,0.28,1.867GB / 1.883GB,8.192kB / 0B
2026-05-18 15:56:32,36,15.13,93.52MB,34068.5,0.28,1.878GB / 1.894GB,8.192kB / 0B
2026-05-18 15:56:44,37,15.14,93.3MB,34068.5,0.28,1.888GB / 1.905GB,8.192kB / 0B
2026-05-18 15:56:56,37,15.15,93.97MB,34068.5,0.28,1.899GB / 1.915GB,8.192kB / 0B
2026-05-18 15:57:08,37,15.15,93.72MB,34068.5,0.28,1.909GB / 1.926GB,8.192kB / 0B
2026-05-18 15:57:20,37,15.16,93.62MB,34068.5,0.28,1.92GB / 1.936GB,8.192kB / 0B
2026-05-18 15:57:32,37,15.16,93.68MB,34068.5,0.28,1.93GB / 1.947GB,8.192kB / 0B
2026-05-18 15:57:44,38,15.17,93.95MB,34068.5,0.28,1.941GB / 1.958GB,8.192kB / 0B
2026-05-18 15:57:57,38,15.18,93.81MB,34068.5,0.28,1.951GB / 1.968GB,8.192kB / 0B
2026-05-18 15:58:08,38,15.19,93.32MB,34068.5,0.28,1.962GB / 1.979GB,8.192kB / 0B
2026-05-18 15:58:20,38,15.19,93.11MB,34068.5,0.28,1.972GB / 1.989GB,8.192kB / 0B
2026-05-18 15:58:32,38,15.20,93.72MB,34068.5,0.28,1.983GB / 2GB,8.192kB / 0B
2026-05-18 15:58:44,39,15.21,93.83MB,34068.5,0.28,1.993GB / 2.01GB,8.192kB / 0B
2026-05-18 15:58:56,39,15.21,93.71MB,34068.5,0.28,2.004GB / 2.021GB,8.192kB / 0B
2026-05-18 15:59:08,39,15.22,93.88MB,34068.5,0.28,2.014GB / 2.031GB,8.192kB / 0B
2026-05-18 15:59:20,39,15.22,94.27MB,34068.5,0.28,2.025GB / 2.042GB,8.192kB / 0B
2026-05-18 15:59:32,39,15.23,93.56MB,34068.5,0.28,2.035GB / 2.053GB,8.192kB / 0B
2026-05-18 15:59:44,40,15.23,94.24MB,34068.5,0.28,2.046GB / 2.063GB,8.192kB / 0B
2026-05-18 15:59:56,40,15.24,93.58MB,34068.5,0.28,2.056GB / 2.074GB,8.192kB / 0B
2026-05-18 16:00:09,40,15.25,94.64MB,34068.5,0.28,2.067GB / 2.085GB,8.192kB / 0B
2026-05-18 16:00:21,40,15.25,94.57MB,34068.5,0.28,2.078GB / 2.095GB,8.192kB / 0B
2026-05-18 16:00:33,40,15.26,93.54MB,34068.5,0.28,2.088GB / 2.106GB,8.192kB / 0B
2026-05-18 16:00:45,41,15.26,93.77MB,34068.5,0.28,2.099GB / 2.117GB,8.192kB / 0B
2026-05-18 16:00:57,41,15.27,94.54MB,34068.5,0.28,2.109GB / 2.127GB,8.192kB / 0B
2026-05-18 16:01:09,41,15.27,94.13MB,34068.5,0.28,2.12GB / 2.138GB,8.192kB / 0B
2026-05-18 16:01:21,41,15.28,94.16MB,34068.5,0.28,2.13GB / 2.148GB,8.192kB / 0B
2026-05-18 16:01:33,41,15.28,94.32MB,34068.5,0.28,2.141GB / 2.159GB,8.192kB / 0B
2026-05-18 16:01:45,42,15.29,94.12MB,34068.5,0.28,2.152GB / 2.17GB,8.192kB / 0B
2026-05-18 16:01:57,42,15.29,94.51MB,34068.5,0.28,2.162GB / 2.181GB,8.192kB / 0B
2026-05-18 16:02:09,42,15.30,93.55MB,34068.5,0.28,2.173GB / 2.191GB,8.192kB / 0B
2026-05-18 16:02:22,42,15.30,94.31MB,34068.5,0.28,2.183GB / 2.202GB,8.192kB / 0B
2026-05-18 16:02:34,42,15.31,94.22MB,34068.5,0.28,2.194GB / 2.212GB,8.192kB / 0B
2026-05-18 16:02:45,43,15.31,94.72MB,34068.5,0.28,2.204GB / 2.223GB,8.192kB / 0B
2026-05-18 16:02:58,43,15.32,94.97MB,34068.5,0.29,2.215GB / 2.234GB,8.192kB / 0B
2026-05-18 16:03:10,43,15.32,94.24MB,34068.5,0.28,2.225GB / 2.244GB,8.192kB / 0B
2026-05-18 16:03:22,43,15.33,94.39MB,34068.5,0.28,2.236GB / 2.255GB,8.192kB / 0B
2026-05-18 16:03:34,43,15.33,94.28MB,34068.5,0.28,2.246GB / 2.266GB,8.192kB / 0B
2026-05-18 16:03:46,44,15.33,94.66MB,34068.5,0.28,2.257GB / 2.276GB,8.192kB / 0B
2026-05-18 16:03:58,44,15.34,93.72MB,34068.5,0.28,2.267GB / 2.286GB,8.192kB / 0B
2026-05-18 16:04:10,44,15.34,93.9MB,34068.5,0.28,2.278GB / 2.297GB,8.192kB / 0B
2026-05-18 16:04:22,44,15.34,94.18MB,34068.5,0.28,2.288GB / 2.308GB,8.192kB / 0B
2026-05-18 16:04:34,44,15.35,94.67MB,34068.5,0.28,2.299GB / 2.319GB,8.192kB / 0B
2026-05-18 16:04:46,45,15.35,93.81MB,34068.5,0.28,2.309GB / 2.329GB,8.192kB / 0B
2026-05-18 16:04:58,45,15.36,94.88MB,34068.5,0.29,2.32GB / 2.34GB,8.192kB / 0B
2026-05-18 16:05:10,45,15.36,94.79MB,34068.5,0.28,2.33GB / 2.35GB,8.192kB / 0B
2026-05-18 16:05:22,45,15.37,95.13MB,34068.5,0.29,2.341GB / 2.361GB,8.192kB / 0B
2026-05-18 16:05:34,45,15.37,94.73MB,34068.5,0.28,2.351GB / 2.371GB,8.192kB / 0B
2026-05-18 16:05:46,46,15.38,94.32MB,34068.5,0.28,2.362GB / 2.382GB,8.192kB / 0B
2026-05-18 16:05:58,46,15.38,94.19MB,34068.5,0.28,2.372GB / 2.393GB,8.192kB / 0B
2026-05-18 16:06:10,46,15.38,94.39MB,34068.5,0.28,2.383GB / 2.403GB,8.192kB / 0B
2026-05-18 16:06:22,46,15.39,94.4MB,34068.5,0.28,2.393GB / 2.414GB,8.192kB / 0B
2026-05-18 16:06:34,46,15.40,94.3MB,34068.5,0.28,2.404GB / 2.424GB,8.192kB / 0B
